gene_id,non_coding,mzt_gene_class,hourly_wave,utr,s8mers,s7mera1,s7merm8,s6mer,s6mero,target
ENSDARG00000003749,no,maternal_zygotic,5,ENSDARG00000003749:UTR2,0,0,0,0,0,controls
ENSDARG00000003750,no,maternal_zygotic,7,ENSDARG00000003750:UTR3,0,0,0,0,0,others
ENSDARG00000003751,no,maternal_zygotic,6,ENSDARG00000003751:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000003754,no,maternal,not_assigned,ENSDARG00000003754:UTR2,0,0,0,0,0,others
ENSDARG00000003757,no,maternal,not_assigned,ENSDARG00000003757:UTR4,0,0,0,0,0,controls
ENSDARG00000003769,no,maternal_zygotic,5,ENSDARG00000003769:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000003776,no,maternal,not_assigned,ENSDARG00000003776:UTR4,0,1,1,1,2,known_target
ENSDARG00000003789,no,maternal_zygotic,6,ENSDARG00000003789:UTR3,0,0,0,0,0,others
ENSDARG00000003795,no,maternal_zygotic,7,ENSDARG00000003795:UTR1,0,0,0,0,0,others
ENSDARG00000003808,no,zygotic,7,ENSDARG00000003808:UTR2,0,0,0,0,0,others
ENSDARG00000003811,no,maternal,not_assigned,ENSDARG00000003811:UTR4,0,0,0,1,0,known_target
ENSDARG00000003818,no,maternal_zygotic,7,ENSDARG00000003818:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000003827,no,maternal_zygotic,5,ENSDARG00000003827:UTR2,0,0,0,0,0,others
ENSDARG00000003829,no,maternal,not_assigned,ENSDARG00000003829:UTR2,0,0,0,2,1,putative_targets
ENSDARG00000003835,no,maternal_zygotic,6,ENSDARG00000003835:UTR5,0,0,0,0,0,others
ENSDARG00000003845,no,maternal,not_assigned,ENSDARG00000003845:UTR2,0,0,0,0,0,others
ENSDARG00000003846,no,maternal_zygotic,6,ENSDARG00000003846:UTR2,0,0,0,0,0,others
ENSDARG00000003854,no,maternal,not_assigned,ENSDARG00000003854:UTR5,0,0,0,0,0,others
ENSDARG00000003860,no,maternal_zygotic,4,ENSDARG00000003860:UTR5,0,0,0,0,0,controls
ENSDARG00000003866,no,maternal_zygotic,5,ENSDARG00000003866:UTR2,0,0,0,0,0,others
ENSDARG00000003869,no,maternal_zygotic,7,ENSDARG00000003869:UTR2,0,0,0,0,0,controls
ENSDARG00000003872,no,maternal,not_assigned,ENSDARG00000003872:UTR3,0,0,0,0,0,controls
ENSDARG00000003910,no,maternal_zygotic,5,ENSDARG00000003910:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000003920,no,maternal_zygotic,4,ENSDARG00000003920:UTR4,0,0,0,0,0,controls
ENSDARG00000003927,no,maternal_zygotic,5,ENSDARG00000003927:UTR3,0,0,0,0,3,putative_targets
ENSDARG00000003931,no,maternal_zygotic,7,ENSDARG00000003931:UTR4,0,0,0,0,0,controls
ENSDARG00000003934,no,maternal_zygotic,6,ENSDARG00000003934:UTR3,0,0,0,0,0,controls
ENSDARG00000003938,no,maternal_zygotic,6,ENSDARG00000003938:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000003940,no,maternal_zygotic,5,ENSDARG00000003940:UTR4,0,0,0,0,2,putative_targets
ENSDARG00000003941,no,maternal_zygotic,4,ENSDARG00000003941:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000003952,no,maternal_zygotic,4,ENSDARG00000003952:UTR4,1,1,0,0,1,known_target
ENSDARG00000003963,no,maternal,not_assigned,ENSDARG00000003963:UTR2,0,0,0,0,0,controls
ENSDARG00000003968,no,maternal,not_assigned,ENSDARG00000003968:UTR6,0,0,1,0,0,putative_targets
ENSDARG00000003973,no,maternal,not_assigned,ENSDARG00000003973:UTR2,0,0,0,0,0,others
ENSDARG00000003974,no,maternal_zygotic,6,ENSDARG00000003974:UTR5,0,0,0,0,0,others
ENSDARG00000003984,no,maternal_zygotic,7,ENSDARG00000003984:UTR4,0,0,1,1,1,putative_targets
ENSDARG00000004017,no,zygotic,6,ENSDARG00000004017:UTR3,0,0,0,0,0,others
ENSDARG00000004034,no,maternal,not_assigned,ENSDARG00000004034:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000004037,no,maternal,not_assigned,ENSDARG00000004037:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000004046,no,maternal_zygotic,6,ENSDARG00000004046:UTR8,0,0,0,1,0,putative_targets
ENSDARG00000004049,no,maternal_zygotic,4,ENSDARG00000004049:UTR4,0,0,0,0,0,others
ENSDARG00000004055,no,maternal,not_assigned,ENSDARG00000004055:UTR4,0,0,0,0,0,others
ENSDARG00000004059,no,maternal,not_assigned,ENSDARG00000004059:UTR2,0,0,0,0,0,controls
ENSDARG00000004078,no,maternal_zygotic,7,ENSDARG00000004078:UTR5,0,0,0,0,0,others
ENSDARG00000004094,no,maternal_zygotic,5,ENSDARG00000004094:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000004115,no,maternal,not_assigned,ENSDARG00000004115:UTR2,0,0,0,0,0,others
ENSDARG00000004130,no,maternal,not_assigned,ENSDARG00000004130:UTR2,0,0,0,0,0,others
ENSDARG00000004131,no,maternal,not_assigned,ENSDARG00000004131:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000004132,no,maternal,not_assigned,ENSDARG00000004132:UTR4,0,0,0,0,0,others
ENSDARG00000004151,no,maternal,not_assigned,ENSDARG00000004151:UTR3,0,0,0,0,0,others
ENSDARG00000004154,no,maternal,not_assigned,ENSDARG00000004154:UTR2,0,0,0,0,0,controls
ENSDARG00000004160,no,maternal_zygotic,6,ENSDARG00000004160:UTR2,0,0,0,0,0,others
ENSDARG00000004161,no,maternal_zygotic,6,ENSDARG00000004161:UTR2,0,0,0,0,0,others
ENSDARG00000004167,no,maternal,not_assigned,ENSDARG00000004167:UTR3,0,0,0,0,0,others
ENSDARG00000004169,no,maternal_zygotic,4,ENSDARG00000004169:UTR8,0,0,1,0,0,putative_targets
ENSDARG00000004171,no,maternal_zygotic,5,ENSDARG00000004171:UTR6,0,0,0,0,0,others
ENSDARG00000004173,no,maternal_zygotic,5,ENSDARG00000004173:UTR4,0,0,0,0,0,others
ENSDARG00000004174,no,maternal_zygotic,5,ENSDARG00000004174:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000004189,no,maternal_zygotic,5,ENSDARG00000004189:UTR5,0,0,0,0,0,others
ENSDARG00000004211,no,maternal_zygotic,not_assigned,ENSDARG00000004211:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000004218,no,zygotic,5,ENSDARG00000004218:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000004251,no,maternal_zygotic,7,ENSDARG00000004251:UTR2,1,0,1,0,0,putative_targets
ENSDARG00000004256,no,zygotic,4,ENSDARG00000004256:UTR2,0,0,0,0,0,others
ENSDARG00000004261,no,maternal_zygotic,6,ENSDARG00000004261:UTR2,0,0,0,0,0,others
ENSDARG00000004270,no,maternal_zygotic,6,ENSDARG00000004270:UTR8,1,0,1,3,1,known_target
ENSDARG00000004274,no,maternal_zygotic,not_assigned,ENSDARG00000004274:UTR3,1,0,0,0,0,putative_targets
ENSDARG00000004280,no,maternal_zygotic,6,ENSDARG00000004280:UTR3,0,1,0,0,0,putative_targets
ENSDARG00000004297,no,maternal_zygotic,4,ENSDARG00000004297:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000004306,no,maternal,not_assigned,ENSDARG00000004306:UTR2,0,0,0,0,0,others
ENSDARG00000004308,no,maternal,not_assigned,ENSDARG00000004308:UTR1,0,0,0,0,0,others
ENSDARG00000004311,no,maternal,not_assigned,ENSDARG00000004311:UTR2,0,0,0,0,0,controls
ENSDARG00000004325,no,maternal,not_assigned,ENSDARG00000004325:UTR2,0,0,0,0,0,others
ENSDARG00000004343,no,maternal_zygotic,5,ENSDARG00000004343:UTR10,0,0,1,0,0,putative_targets
ENSDARG00000004363,no,maternal,not_assigned,ENSDARG00000004363:UTR6,0,0,0,0,2,putative_targets
ENSDARG00000004392,no,maternal,not_assigned,ENSDARG00000004392:UTR3,0,0,0,0,0,controls
ENSDARG00000004396,no,maternal,not_assigned,ENSDARG00000004396:UTR3,0,1,0,0,0,putative_targets
ENSDARG00000004402,no,zygotic,7,ENSDARG00000004402:UTR4,0,0,0,0,0,controls
ENSDARG00000004405,no,maternal_zygotic,not_assigned,ENSDARG00000004405:UTR9,0,0,0,1,0,putative_targets
ENSDARG00000004427,no,maternal_zygotic,4,ENSDARG00000004427:UTR4,0,0,0,0,0,others
ENSDARG00000004436,no,maternal_zygotic,6,ENSDARG00000004436:UTR3,0,0,0,0,0,controls
ENSDARG00000004452,no,maternal_zygotic,4,ENSDARG00000004452:UTR9,0,0,1,0,0,putative_targets
ENSDARG00000004460,no,maternal_zygotic,7,ENSDARG00000004460:UTR5,0,0,0,0,0,others
ENSDARG00000004470,no,maternal_zygotic,7,ENSDARG00000004470:UTR8,0,0,0,1,0,putative_targets
ENSDARG00000004517,no,maternal_zygotic,7,ENSDARG00000004517:UTR3,0,0,0,0,0,controls
ENSDARG00000004525,no,maternal_zygotic,5,ENSDARG00000004525:UTR2,0,0,0,0,0,controls
ENSDARG00000004527,no,maternal_zygotic,6,ENSDARG00000004527:UTR2,0,0,0,0,0,others
ENSDARG00000004529,no,maternal,not_assigned,ENSDARG00000004529:UTR1,0,0,0,0,0,others
ENSDARG00000004537,no,maternal,not_assigned,ENSDARG00000004537:UTR4,1,0,0,0,1,putative_targets
ENSDARG00000004539,no,zygotic,6,ENSDARG00000004539:UTR2,0,0,0,0,0,others
ENSDARG00000004574,no,maternal,not_assigned,ENSDARG00000004574:UTR8,1,0,0,0,0,putative_targets
ENSDARG00000004576,no,maternal_zygotic,4,ENSDARG00000004576:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000004581,no,maternal_zygotic,6,ENSDARG00000004581:UTR2,0,0,0,0,0,others
ENSDARG00000004587,no,maternal_zygotic,5,ENSDARG00000004587:UTR6,0,0,0,0,0,others
ENSDARG00000004594,no,maternal_zygotic,5,ENSDARG00000004594:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000004632,no,maternal_zygotic,not_assigned,ENSDARG00000004632:UTR2,0,0,0,0,0,others
ENSDARG00000004636,no,maternal_zygotic,7,ENSDARG00000004636:UTR4,0,0,0,0,0,others
ENSDARG00000004647,no,maternal,not_assigned,ENSDARG00000004647:UTR3,0,0,0,0,0,others
ENSDARG00000004672,no,maternal,not_assigned,ENSDARG00000004672:UTR11,0,0,0,0,0,others
ENSDARG00000004680,no,maternal,not_assigned,ENSDARG00000004680:UTR4,0,0,0,0,0,others
ENSDARG00000004687,no,maternal,not_assigned,ENSDARG00000004687:UTR2,0,0,0,0,0,others
ENSDARG00000004692,no,maternal_zygotic,5,ENSDARG00000004692:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000004696,no,maternal,not_assigned,ENSDARG00000004696:UTR2,0,0,0,0,0,others
ENSDARG00000004706,no,maternal_zygotic,5,ENSDARG00000004706:UTR2,0,0,0,0,0,others
ENSDARG00000004713,no,maternal_zygotic,5,ENSDARG00000004713:UTR2,0,0,0,0,0,others
ENSDARG00000004726,no,maternal,not_assigned,ENSDARG00000004726:UTR3,0,0,0,0,0,others
ENSDARG00000004735,no,maternal_zygotic,4,ENSDARG00000004735:UTR2,0,0,0,0,0,others
ENSDARG00000004745,no,maternal_zygotic,6,ENSDARG00000004745:UTR2,0,0,0,0,0,controls
ENSDARG00000004748,no,zygotic,7,ENSDARG00000004748:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000004754,no,maternal_zygotic,6,ENSDARG00000004754:UTR2,1,0,0,0,0,putative_targets
ENSDARG00000004757,no,maternal_zygotic,4,ENSDARG00000004757:UTR5,0,0,0,0,0,controls
ENSDARG00000004774,no,maternal_zygotic,6,ENSDARG00000004774:UTR2,0,0,0,0,0,others
ENSDARG00000004785,no,maternal_zygotic,6,ENSDARG00000004785:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000004796,no,maternal,not_assigned,ENSDARG00000004796:UTR3,1,0,1,1,1,putative_targets
ENSDARG00000004806,no,maternal_zygotic,7,ENSDARG00000004806:UTR2,0,0,0,0,0,others
ENSDARG00000004823,no,maternal,not_assigned,ENSDARG00000004823:UTR2,0,0,0,0,0,others
ENSDARG00000004836,no,maternal_zygotic,7,ENSDARG00000004836:UTR3,0,0,0,0,0,others
ENSDARG00000004840,no,zygotic,6,ENSDARG00000004840:UTR5,0,0,0,0,0,controls
ENSDARG00000004843,no,maternal_zygotic,7,ENSDARG00000004843:UTR9,0,1,1,0,1,putative_targets
ENSDARG00000004851,no,maternal_zygotic,7,ENSDARG00000004851:UTR7,0,0,1,0,1,putative_targets
ENSDARG00000004866,no,maternal_zygotic,6,ENSDARG00000004866:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000004870,no,maternal_zygotic,7,ENSDARG00000004870:UTR6,0,0,0,0,0,others
ENSDARG00000004874,no,maternal_zygotic,5,ENSDARG00000004874:UTR17,0,0,0,0,0,others
ENSDARG00000004875,no,maternal,not_assigned,ENSDARG00000004875:UTR3,0,0,0,0,0,others
ENSDARG00000004889,no,maternal_zygotic,7,ENSDARG00000004889:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000004891,no,maternal,not_assigned,ENSDARG00000004891:UTR4,0,0,0,0,0,others
ENSDARG00000004906,no,maternal_zygotic,4,ENSDARG00000004906:UTR3,0,0,1,1,0,known_target
ENSDARG00000004925,no,maternal,not_assigned,ENSDARG00000004925:UTR4,0,0,0,0,0,others
ENSDARG00000004937,no,maternal_zygotic,5,ENSDARG00000004937:UTR10,0,0,0,0,0,controls
ENSDARG00000004948,no,maternal_zygotic,5,ENSDARG00000004948:UTR2,0,0,0,0,0,others
ENSDARG00000004956,no,maternal_zygotic,5,ENSDARG00000004956:UTR2,0,0,0,0,0,controls
ENSDARG00000005015,no,maternal,not_assigned,ENSDARG00000005015:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000005026,no,maternal_zygotic,7,ENSDARG00000005026:UTR7,0,0,0,0,3,putative_targets
ENSDARG00000005034,no,maternal,not_assigned,ENSDARG00000005034:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000005049,no,maternal,not_assigned,ENSDARG00000005049:UTR4,0,0,1,0,1,putative_targets
ENSDARG00000005057,no,zygotic,6,ENSDARG00000005057:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000005058,no,maternal_zygotic,4,ENSDARG00000005058:UTR5,0,0,0,0,0,others
ENSDARG00000005078,no,maternal_zygotic,6,ENSDARG00000005078:UTR4,0,0,0,0,2,putative_targets
ENSDARG00000005098,no,maternal_zygotic,6,ENSDARG00000005098:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000005104,no,maternal_zygotic,5,ENSDARG00000005104:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000005108,no,maternal_zygotic,5,ENSDARG00000005108:UTR4,0,0,0,0,0,controls
ENSDARG00000005115,no,maternal_zygotic,7,ENSDARG00000005115:UTR5,0,0,0,0,0,others
ENSDARG00000005122,no,maternal_zygotic,6,ENSDARG00000005122:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000005128,no,maternal_zygotic,7,ENSDARG00000005128:UTR6,0,0,0,0,0,controls
ENSDARG00000005134,no,maternal_zygotic,5,ENSDARG00000005134:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000005162,no,maternal_zygotic,5,ENSDARG00000005162:UTR10,0,0,0,1,0,putative_targets
ENSDARG00000005172,no,maternal_zygotic,4,ENSDARG00000005172:UTR3,0,0,0,0,0,controls
ENSDARG00000005185,no,zygotic,7,ENSDARG00000005185:UTR2,0,0,0,0,0,controls
ENSDARG00000005186,no,maternal,not_assigned,ENSDARG00000005186:UTR4,0,0,0,0,0,others
ENSDARG00000005191,no,maternal,not_assigned,ENSDARG00000005191:UTR2,0,0,0,0,0,others
ENSDARG00000005210,no,maternal_zygotic,5,ENSDARG00000005210:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000005218,no,maternal,not_assigned,ENSDARG00000005218:UTR2,0,0,0,0,0,others
ENSDARG00000005220,no,maternal,not_assigned,ENSDARG00000005220:UTR2,0,0,0,0,0,controls
ENSDARG00000005230,no,maternal_zygotic,6,ENSDARG00000005230:UTR4,0,0,0,0,0,controls
ENSDARG00000005236,no,maternal_zygotic,5,ENSDARG00000005236:UTR4,0,0,0,0,0,others
ENSDARG00000005246,no,maternal_zygotic,6,ENSDARG00000005246:UTR2,0,0,0,0,0,others
ENSDARG00000005251,no,maternal_zygotic,6,ENSDARG00000005251:UTR3,0,0,0,0,0,others
ENSDARG00000005254,no,maternal_zygotic,5,ENSDARG00000005254:UTR2,0,0,0,0,0,others
ENSDARG00000005274,no,maternal,not_assigned,ENSDARG00000005274:UTR4,0,0,0,0,0,others
ENSDARG00000005315,no,maternal_zygotic,5,ENSDARG00000005315:UTR10,0,0,0,0,0,others
ENSDARG00000005318,no,maternal_zygotic,7,ENSDARG00000005318:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000005320,no,zygotic,7,ENSDARG00000005320:UTR2,0,0,0,0,0,controls
ENSDARG00000005350,no,maternal_zygotic,7,ENSDARG00000005350:UTR2,0,0,0,1,0,known_target
ENSDARG00000005355,no,maternal,not_assigned,ENSDARG00000005355:UTR3,0,0,0,0,0,others
ENSDARG00000005359,no,maternal,not_assigned,ENSDARG00000005359:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000005372,no,maternal,not_assigned,ENSDARG00000005372:UTR5,0,0,0,1,1,putative_targets
ENSDARG00000005374,no,maternal,not_assigned,ENSDARG00000005374:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000005382,no,maternal_zygotic,6,ENSDARG00000005382:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000005392,no,maternal,not_assigned,ENSDARG00000005392:UTR3,0,0,0,0,0,others
ENSDARG00000005394,no,maternal,not_assigned,ENSDARG00000005394,0,0,0,0,0,others
ENSDARG00000005397,no,maternal_zygotic,6,ENSDARG00000005397:UTR5,0,0,1,0,0,putative_targets
ENSDARG00000005416,no,maternal,not_assigned,ENSDARG00000005416:UTR2,1,0,0,1,0,putative_targets
ENSDARG00000005423,no,maternal_zygotic,not_assigned,ENSDARG00000005423:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000005448,no,maternal,not_assigned,ENSDARG00000005448:UTR2,0,0,0,0,0,others
ENSDARG00000005451,no,maternal_zygotic,5,ENSDARG00000005451:UTR2,0,0,0,0,0,controls
ENSDARG00000005453,no,maternal_zygotic,6,ENSDARG00000005453:UTR12,0,0,0,0,0,controls
ENSDARG00000005454,no,maternal_zygotic,6,ENSDARG00000005454:UTR6,0,0,0,0,0,others
ENSDARG00000005456,no,maternal_zygotic,7,ENSDARG00000005456:UTR6,1,0,0,0,0,known_target
ENSDARG00000005458,no,maternal_zygotic,5,ENSDARG00000005458:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000005462,no,maternal_zygotic,6,ENSDARG00000005462:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000005463,no,zygotic,4,ENSDARG00000005463:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000005468,no,maternal_zygotic,5,ENSDARG00000005468:UTR3,1,0,0,0,0,putative_targets
ENSDARG00000005481,no,zygotic,6,ENSDARG00000005481:UTR2,0,0,0,0,0,others
ENSDARG00000005482,no,maternal,not_assigned,ENSDARG00000005482:UTR3,0,1,1,1,3,known_target
ENSDARG00000005500,no,maternal_zygotic,6,ENSDARG00000005500:UTR11,0,0,0,1,1,putative_targets
ENSDARG00000005513,no,maternal_zygotic,4,ENSDARG00000005513:UTR6,0,0,0,0,0,others
ENSDARG00000005525,no,zygotic,6,ENSDARG00000005525:UTR10,0,0,0,0,0,others
ENSDARG00000005536,no,maternal_zygotic,5,ENSDARG00000005536:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000005540,no,maternal_zygotic,5,ENSDARG00000005540:UTR4,0,0,0,0,0,others
ENSDARG00000005544,no,maternal,not_assigned,ENSDARG00000005544:UTR5,0,0,0,0,0,controls
ENSDARG00000005547,no,maternal,not_assigned,ENSDARG00000005547:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000005549,no,maternal_zygotic,5,ENSDARG00000005549:UTR4,0,0,0,2,0,putative_targets
ENSDARG00000005551,no,maternal_zygotic,4,ENSDARG00000005551:UTR5,0,0,0,0,0,others
ENSDARG00000005560,no,maternal_zygotic,6,ENSDARG00000005560:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000005576,no,maternal_zygotic,5,ENSDARG00000005576:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000005586,no,maternal,not_assigned,ENSDARG00000005586:UTR5,0,0,0,0,0,others
ENSDARG00000005590,no,maternal_zygotic,5,ENSDARG00000005590:UTR4,0,0,0,1,3,putative_targets
ENSDARG00000005606,no,maternal_zygotic,6,ENSDARG00000005606:UTR4,0,0,0,0,0,others
ENSDARG00000005612,no,maternal_zygotic,5,ENSDARG00000005612:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000005619,no,maternal_zygotic,4,ENSDARG00000005619:UTR5,0,1,0,0,0,putative_targets
ENSDARG00000005625,no,maternal_zygotic,5,ENSDARG00000005625:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000005640,no,maternal,not_assigned,ENSDARG00000005640:UTR4,0,0,0,0,0,others
ENSDARG00000005643,no,maternal,not_assigned,ENSDARG00000005643:UTR2,0,0,0,0,0,others
ENSDARG00000005651,no,maternal_zygotic,5,ENSDARG00000005651:UTR10,0,0,0,0,0,others
ENSDARG00000005652,no,maternal,not_assigned,ENSDARG00000005652:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000005673,no,maternal,not_assigned,ENSDARG00000005673,0,0,0,0,0,others
ENSDARG00000005675,no,maternal_zygotic,6,ENSDARG00000005675:UTR2,0,0,0,0,0,controls
ENSDARG00000005679,no,maternal,not_assigned,ENSDARG00000005679:UTR2,0,0,0,0,0,others
ENSDARG00000005699,no,maternal_zygotic,4,ENSDARG00000005699:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000005713,no,maternal,not_assigned,ENSDARG00000005713:UTR2,0,0,0,0,0,controls
ENSDARG00000005738,no,maternal_zygotic,5,ENSDARG00000005738:UTR3,0,0,0,0,0,controls
ENSDARG00000005754,no,maternal,not_assigned,ENSDARG00000005754:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000005772,no,maternal_zygotic,5,ENSDARG00000005772:UTR5,0,0,0,0,0,controls
ENSDARG00000005774,no,maternal_zygotic,4,ENSDARG00000005774:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000005789,no,maternal,not_assigned,ENSDARG00000005789:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000005791,no,maternal_zygotic,4,ENSDARG00000005791:UTR6,0,0,0,0,0,others
ENSDARG00000005799,no,maternal,not_assigned,ENSDARG00000005799:UTR4,0,0,1,1,0,putative_targets
ENSDARG00000005823,no,maternal_zygotic,5,ENSDARG00000005823:UTR4,0,0,0,0,3,putative_targets
ENSDARG00000005827,no,maternal_zygotic,5,ENSDARG00000005827:UTR3,0,0,0,0,0,controls
ENSDARG00000005840,no,maternal,not_assigned,ENSDARG00000005840:UTR2,0,0,0,0,0,others
ENSDARG00000005861,no,maternal,not_assigned,ENSDARG00000005861:UTR3,0,0,0,0,0,others
ENSDARG00000005867,no,maternal_zygotic,5,ENSDARG00000005867:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000005870,no,maternal_zygotic,5,ENSDARG00000005870:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000005891,no,maternal,not_assigned,ENSDARG00000005891:UTR6,0,0,0,0,0,others
ENSDARG00000005908,no,maternal_zygotic,4,ENSDARG00000005908:UTR8,0,0,0,1,0,putative_targets
ENSDARG00000005924,no,maternal,not_assigned,ENSDARG00000005924:UTR3,0,0,0,0,0,others
ENSDARG00000005926,no,maternal_zygotic,5,ENSDARG00000005926:UTR3,0,0,0,0,0,controls
ENSDARG00000005927,no,maternal,not_assigned,ENSDARG00000005927:UTR5,0,0,0,0,0,others
ENSDARG00000005941,no,maternal_zygotic,6,ENSDARG00000005941:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000005945,no,maternal_zygotic,6,ENSDARG00000005945:UTR2,0,0,0,0,0,others
ENSDARG00000005948,no,maternal,not_assigned,ENSDARG00000005948:UTR2,0,0,0,0,0,others
ENSDARG00000005980,no,maternal,not_assigned,ENSDARG00000005980:UTR3,0,0,0,0,0,controls
ENSDARG00000005989,no,maternal_zygotic,6,ENSDARG00000005989:UTR3,0,0,1,2,0,putative_targets
ENSDARG00000005993,no,maternal,not_assigned,ENSDARG00000005993:UTR5,0,0,0,0,0,others
ENSDARG00000006003,no,maternal_zygotic,4,ENSDARG00000006003:UTR4,0,0,0,0,0,controls
ENSDARG00000006010,no,maternal,not_assigned,ENSDARG00000006010:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000006019,no,maternal_zygotic,7,ENSDARG00000006019:UTR2,0,0,0,0,0,others
ENSDARG00000006025,no,maternal,not_assigned,ENSDARG00000006025:UTR7,0,0,0,0,1,putative_targets
ENSDARG00000006029,no,maternal_zygotic,7,ENSDARG00000006029:UTR2,0,0,0,0,0,others
ENSDARG00000006031,no,maternal,not_assigned,ENSDARG00000006031:UTR4,0,0,2,0,0,putative_targets
ENSDARG00000006038,no,maternal_zygotic,5,ENSDARG00000006038:UTR2,0,0,0,0,0,others
ENSDARG00000006040,no,maternal,not_assigned,ENSDARG00000006040:UTR2,0,0,0,0,0,controls
ENSDARG00000006044,no,maternal,not_assigned,ENSDARG00000006044:UTR2,0,0,0,0,0,others
ENSDARG00000006060,no,zygotic,7,ENSDARG00000006060:UTR1,0,0,0,0,1,putative_targets
ENSDARG00000006062,no,maternal_zygotic,5,ENSDARG00000006062:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000006074,no,maternal_zygotic,4,ENSDARG00000006074:UTR2,1,0,0,0,0,putative_targets
ENSDARG00000006092,no,maternal_zygotic,4,ENSDARG00000006092:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000006110,no,zygotic,5,ENSDARG00000006110:UTR3,0,0,0,0,0,controls
ENSDARG00000006112,no,maternal,not_assigned,ENSDARG00000006112:UTR2,0,0,0,0,0,others
ENSDARG00000006124,no,maternal_zygotic,6,ENSDARG00000006124:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000006125,no,maternal_zygotic,5,ENSDARG00000006125:UTR5,0,0,0,0,1,putative_targets
